Invoice_no,Received Date,Processed Date,Amount,Assigned To,Date,Transaction Number,Trans Name,Transaction Description,Debit,Credit,Balance,Days_Taken
INV4566,2024-06-08,2024-06-14,2336.66,acctnt_4,2024-06-14,11565,Revenue - Consulting,Software Purchase,0.0,2336.66,303254,6
INV4567,2024-06-14,2024-06-14,3550.76,acctnt_1,2024-06-14,11566,Revenue - Consulting,Client Payment,0.0,3550.76,306805,0
INV4568,2024-06-07,2024-06-14,828.65,acctnt_2,2024-06-14,11567,Revenue - Consulting,Equipment Purchase,0.0,828.65,307634,7
INV4569,2024-06-12,2024-06-14,2418.11,acctnt_3,2024-06-14,11568,Salaries Expense,Equipment Purchase,2418.11,0.0,305216,2
INV4570,2024-06-13,2024-06-14,1259.01,acctnt_1,2024-06-14,11569,Salaries Expense,Invoice Payment,1259.01,0.0,303957,1
INV4571,2024-06-08,2024-06-14,4311.61,acctnt_2,2024-06-14,11570,Revenue - Consulting,Office Rent,0.0,4311.61,308268,6
INV4572,2024-06-12,2024-06-14,1938.16,acctnt_4,2024-06-14,11571,Office Rent,Cloud Service Renewal,1938.16,0.0,306330,2
INV4573,2024-06-14,2024-06-14,4036.91,acctnt_3,2024-06-14,11572,Office Rent,Client Payment,4036.91,0.0,302293,0
INV4574,2024-06-08,2024-06-14,3078.19,acctnt_3,2024-06-14,11573,Revenue - Software Sales,Equipment Purchase,0.0,3078.19,305371,6
INV4575,2024-06-09,2024-06-14,4068.55,acctnt_4,2024-06-14,11574,Salaries Expense,Maintenance Fee,4068.55,0.0,301303,5
INV4576,2024-06-13,2024-06-14,519.55,acctnt_6,2024-06-14,11575,Software Subscriptions,Client Payment,519.55,0.0,300783,1
INV4577,2024-06-12,2024-06-14,289.25,acctnt_6,2024-06-14,11576,Accounts Receivable,Equipment Purchase,0.0,289.25,301072,2
INV4578,2024-06-07,2024-06-14,3730.12,acctnt_5,2024-06-14,11577,Software Subscriptions,Client Payment,3730.12,0.0,297342,7
INV4579,2024-06-14,2024-06-14,4128.37,acctnt_4,2024-06-14,11578,Revenue - Consulting,Office Rent,0.0,4128.37,301471,0
INV4580,2024-06-08,2024-06-14,1345.03,acctnt_1,2024-06-14,11579,Accounts Receivable,Client Payment,0.0,1345.03,302816,6
INV4581,2024-06-13,2024-06-14,2233.02,acctnt_4,2024-06-14,11580,Salaries Expense,Invoice Payment,2233.02,0.0,300583,1
INV4582,2024-06-15,2024-06-15,291.81,acctnt_3,2024-06-15,11581,Office Rent,Maintenance Fee,291.81,0.0,300291,0
INV4583,2024-06-15,2024-06-15,337.5,acctnt_5,2024-06-15,11582,Revenue - Consulting,Invoice Payment,0.0,337.5,300628,0
INV4584,2024-06-14,2024-06-15,1559.89,acctnt_3,2024-06-15,11583,Accounts Receivable,Salary Expense,0.0,1559.89,302188,1
INV4585,2024-06-13,2024-06-15,4104.18,acctnt_3,2024-06-15,11584,Salaries Expense,Software Purchase,4104.18,0.0,298084,2
INV4586,2024-06-13,2024-06-15,1803.87,acctnt_5,2024-06-15,11585,Revenue - Software Sales,Salary Expense,0.0,1803.87,299888,2
INV4587,2024-06-10,2024-06-15,527.9,acctnt_2,2024-06-15,11586,Accounts Receivable,Salary Expense,0.0,527.9,300416,5
INV4588,2024-06-12,2024-06-15,2087.88,acctnt_5,2024-06-15,11587,Salaries Expense,Office Rent,2087.88,0.0,298328,3
INV4589,2024-06-13,2024-06-15,4544.87,acctnt_3,2024-06-15,11588,Revenue - Software Sales,Software Purchase,0.0,4544.87,302873,2
INV4590,2024-06-15,2024-06-15,1466.31,acctnt_2,2024-06-15,11589,Revenue - Consulting,Invoice Payment,0.0,1466.31,304339,0
INV4591,2024-06-11,2024-06-15,1655.32,acctnt_1,2024-06-15,11590,Revenue - Consulting,Software Purchase,0.0,1655.32,305994,4
INV4592,2024-06-12,2024-06-15,108.27,acctnt_1,2024-06-15,11591,Revenue - Consulting,Equipment Purchase,0.0,108.27,306103,3
INV4593,2024-06-14,2024-06-15,762.1,acctnt_3,2024-06-15,11592,Accounts Payable,Client Payment,762.1,0.0,305341,1
INV4594,2024-06-10,2024-06-15,3567.75,acctnt_6,2024-06-15,11593,Salaries Expense,Equipment Purchase,3567.75,0.0,301773,5
INV4595,2024-06-10,2024-06-15,4754.05,acctnt_1,2024-06-15,11594,Revenue - Consulting,Office Rent,0.0,4754.05,306527,5
INV4596,2024-06-09,2024-06-15,1395.38,acctnt_1,2024-06-15,11595,Software Subscriptions,Client Payment,1395.38,0.0,305132,6
INV4597,2024-06-13,2024-06-15,212.83,acctnt_2,2024-06-15,11596,Salaries Expense,Invoice Payment,212.83,0.0,304919,2
INV4598,2024-06-14,2024-06-15,3497.39,acctnt_6,2024-06-15,11597,Revenue - Consulting,Equipment Purchase,0.0,3497.39,308416,1
INV4599,2024-06-10,2024-06-15,4827.14,acctnt_6,2024-06-15,11598,Revenue - Consulting,Cloud Service Renewal,0.0,4827.14,313243,5
INV4600,2024-06-09,2024-06-15,643.7,acctnt_4,2024-06-15,11599,Revenue - Consulting,Maintenance Fee,0.0,643.7,313887,6
INV4601,2024-06-15,2024-06-15,2196.23,acctnt_3,2024-06-15,11600,Salaries Expense,Office Rent,2196.23,0.0,311691,0
INV4602,2024-06-10,2024-06-15,2332.74,acctnt_5,2024-06-15,11601,Salaries Expense,Software Purchase,2332.74,0.0,309358,5
INV4603,2024-06-08,2024-06-15,625.9,acctnt_4,2024-06-15,11602,Revenue - Consulting,Office Rent,0.0,625.9,309984,7
INV4604,2024-06-12,2024-06-15,1104.77,acctnt_4,2024-06-15,11603,Equipment Purchase,Cloud Service Renewal,1104.77,0.0,308879,3
INV4605,2024-06-09,2024-06-15,4438.38,acctnt_5,2024-06-15,11604,Salaries Expense,Client Payment,4438.38,0.0,304441,6
INV4606,2024-06-08,2024-06-15,557.12,acctnt_6,2024-06-15,11605,Revenue - Consulting,Equipment Purchase,0.0,557.12,304998,7
INV4607,2024-06-08,2024-06-15,4121.7,acctnt_5,2024-06-15,11606,Revenue - Consulting,Client Payment,0.0,4121.7,309120,7
INV4608,2024-06-09,2024-06-15,2560.19,acctnt_6,2024-06-15,11607,Revenue - Software Sales,Software Purchase,0.0,2560.19,311680,6
INV4609,2024-06-15,2024-06-15,3807.01,acctnt_3,2024-06-15,11608,Salaries Expense,Invoice Payment,3807.01,0.0,307873,0
INV4610,2024-06-12,2024-06-15,4081.58,acctnt_4,2024-06-15,11609,Salaries Expense,Client Payment,4081.58,0.0,303791,3
INV4611,2024-06-09,2024-06-15,2686.52,acctnt_1,2024-06-15,11610,Software Subscriptions,Salary Expense,2686.52,0.0,301105,6
INV4612,2024-06-12,2024-06-15,504.38,acctnt_2,2024-06-15,11611,Accounts Receivable,Equipment Purchase,0.0,504.38,301609,3
INV4613,2024-06-08,2024-06-15,3403.11,acctnt_3,2024-06-15,11612,Revenue - Consulting,Office Rent,0.0,3403.11,305012,7
INV4614,2024-06-11,2024-06-15,2451.36,acctnt_5,2024-06-15,11613,Salaries Expense,Cloud Service Renewal,2451.36,0.0,302561,4
INV4615,2024-06-12,2024-06-15,1946.99,acctnt_3,2024-06-15,11614,Revenue - Software Sales,Cloud Service Renewal,0.0,1946.99,304508,3
INV4616,2024-06-13,2024-06-15,2925.7,acctnt_2,2024-06-15,11615,Software Subscriptions,Cloud Service Renewal,2925.7,0.0,301582,2
INV4617,2024-06-14,2024-06-15,4073.52,acctnt_4,2024-06-15,11616,Revenue - Consulting,Office Rent,0.0,4073.52,305656,1
INV4618,2024-06-11,2024-06-15,3690.16,acctnt_2,2024-06-15,11617,Revenue - Consulting,Maintenance Fee,0.0,3690.16,309346,4
INV4619,2024-06-09,2024-06-15,4190.67,acctnt_6,2024-06-15,11618,Software Subscriptions,Client Payment,4190.67,0.0,305155,6
INV4620,2024-06-16,2024-06-16,2245.43,acctnt_2,2024-06-16,11619,Revenue - Consulting,Maintenance Fee,0.0,2245.43,307400,0
INV4621,2024-06-09,2024-06-16,3366.54,acctnt_4,2024-06-16,11620,Revenue - Consulting,Office Rent,0.0,3366.54,310767,7
INV4622,2024-06-16,2024-06-16,3771.2,acctnt_1,2024-06-16,11621,Revenue - Consulting,Maintenance Fee,0.0,3771.2,314538,0
INV4623,2024-06-12,2024-06-16,608.58,acctnt_3,2024-06-16,11622,Revenue - Consulting,Salary Expense,0.0,608.58,315147,4
INV4624,2024-06-11,2024-06-16,608.51,acctnt_2,2024-06-16,11623,Salaries Expense,Invoice Payment,608.51,0.0,314538,5
INV4625,2024-06-15,2024-06-16,4192.89,acctnt_4,2024-06-16,11624,Revenue - Consulting,Equipment Purchase,0.0,4192.89,318731,1
INV4626,2024-06-09,2024-06-16,1327.4,acctnt_5,2024-06-16,11625,Software Subscriptions,Invoice Payment,1327.4,0.0,317404,7
INV4627,2024-06-11,2024-06-16,941.59,acctnt_3,2024-06-16,11626,Accounts Payable,Client Payment,941.59,0.0,316462,5
INV4628,2024-06-10,2024-06-16,3922.03,acctnt_1,2024-06-16,11627,Software Subscriptions,Office Rent,3922.03,0.0,312540,6
INV4629,2024-06-09,2024-06-16,287.32,acctnt_4,2024-06-16,11628,Salaries Expense,Equipment Purchase,287.32,0.0,312253,7
INV4630,2024-06-09,2024-06-16,935.53,acctnt_2,2024-06-16,11629,Revenue - Consulting,Salary Expense,0.0,935.53,313188,7
INV4631,2024-06-11,2024-06-16,1863.75,acctnt_1,2024-06-16,11630,Accounts Payable,Office Rent,1863.75,0.0,311325,5
INV4632,2024-06-13,2024-06-16,385.11,acctnt_2,2024-06-16,11631,Software Subscriptions,Maintenance Fee,385.11,0.0,310939,3
INV4633,2024-06-11,2024-06-16,4027.14,acctnt_2,2024-06-16,11632,Accounts Payable,Invoice Payment,4027.14,0.0,306912,5
INV4634,2024-06-14,2024-06-16,1240.92,acctnt_5,2024-06-16,11633,Salaries Expense,Equipment Purchase,1240.92,0.0,305671,2
INV4635,2024-06-09,2024-06-16,263.45,acctnt_2,2024-06-16,11634,Revenue - Consulting,Client Payment,0.0,263.45,305935,7
INV4636,2024-06-16,2024-06-16,2610.9,acctnt_2,2024-06-16,11635,Accounts Receivable,Client Payment,0.0,2610.9,308546,0
INV4637,2024-06-10,2024-06-16,4658.33,acctnt_2,2024-06-16,11636,Revenue - Consulting,Software Purchase,0.0,4658.33,313204,6
INV4638,2024-06-10,2024-06-16,3907.38,acctnt_5,2024-06-16,11637,Salaries Expense,Software Purchase,3907.38,0.0,309297,6
INV4639,2024-06-10,2024-06-16,635.02,acctnt_2,2024-06-16,11638,Accounts Receivable,Invoice Payment,0.0,635.02,309932,6
INV4640,2024-06-14,2024-06-16,132.52,acctnt_3,2024-06-16,11639,Revenue - Software Sales,Invoice Payment,0.0,132.52,310064,2
INV4641,2024-06-13,2024-06-16,3743.2,acctnt_4,2024-06-16,11640,Accounts Payable,Maintenance Fee,3743.2,0.0,306321,3
INV4642,2024-06-09,2024-06-16,1737.8,acctnt_3,2024-06-16,11641,Accounts Receivable,Client Payment,0.0,1737.8,308059,7
INV4643,2024-06-10,2024-06-16,2093.11,acctnt_4,2024-06-16,11642,Salaries Expense,Client Payment,2093.11,0.0,305966,6
INV4644,2024-06-15,2024-06-16,1087.65,acctnt_5,2024-06-16,11643,Salaries Expense,Salary Expense,1087.65,0.0,304878,1
INV4645,2024-06-12,2024-06-16,4969.1,acctnt_3,2024-06-16,11644,Revenue - Software Sales,Maintenance Fee,0.0,4969.1,309847,4
INV4646,2024-06-13,2024-06-16,4561.54,acctnt_3,2024-06-16,11645,Office Rent,Client Payment,4561.54,0.0,305286,3
INV4647,2024-06-11,2024-06-16,3939.57,acctnt_2,2024-06-16,11646,Salaries Expense,Invoice Payment,3939.57,0.0,301346,5
INV4648,2024-06-14,2024-06-16,2405.26,acctnt_3,2024-06-16,11647,Revenue - Consulting,Equipment Purchase,0.0,2405.26,303751,2
INV4649,2024-06-14,2024-06-16,3147.51,acctnt_3,2024-06-16,11648,Equipment Purchase,Maintenance Fee,3147.51,0.0,300604,2
INV4650,2024-06-12,2024-06-16,2760.7,acctnt_2,2024-06-16,11649,Revenue - Consulting,Equipment Purchase,0.0,2760.7,303365,4
INV4651,2024-06-15,2024-06-17,3964.16,acctnt_4,2024-06-17,11650,Revenue - Consulting,Office Rent,0.0,3964.16,307329,2
INV4652,2024-06-11,2024-06-17,3388.88,acctnt_5,2024-06-17,11651,Salaries Expense,Office Rent,3388.88,0.0,303940,6
INV4653,2024-06-14,2024-06-17,3034.17,acctnt_6,2024-06-17,11652,Office Rent,Client Payment,3034.17,0.0,300906,3
INV4654,2024-06-14,2024-06-17,2250.05,acctnt_5,2024-06-17,11653,Salaries Expense,Invoice Payment,2250.05,0.0,298656,3
INV4655,2024-06-15,2024-06-17,3586.92,acctnt_2,2024-06-17,11654,Accounts Payable,Invoice Payment,3586.92,0.0,295069,2
INV4656,2024-06-13,2024-06-17,478.66,acctnt_5,2024-06-17,11655,Revenue - Software Sales,Equipment Purchase,0.0,478.66,295547,4
INV4657,2024-06-14,2024-06-17,1126.73,acctnt_3,2024-06-17,11656,Salaries Expense,Client Payment,1126.73,0.0,294421,3
INV4658,2024-06-11,2024-06-17,2396.52,acctnt_4,2024-06-17,11657,Salaries Expense,Equipment Purchase,2396.52,0.0,292024,6
INV4659,2024-06-17,2024-06-17,3114.72,acctnt_4,2024-06-17,11658,Salaries Expense,Equipment Purchase,3114.72,0.0,288909,0
INV4660,2024-06-13,2024-06-17,1835.39,acctnt_3,2024-06-17,11659,Revenue - Consulting,Client Payment,0.0,1835.39,290745,4
INV4661,2024-06-12,2024-06-17,4434.76,acctnt_6,2024-06-17,11660,Equipment Purchase,Office Rent,4434.76,0.0,286310,5
INV4662,2024-06-14,2024-06-17,2271.18,acctnt_1,2024-06-17,11661,Revenue - Consulting,Office Rent,0.0,2271.18,288581,3
INV4663,2024-06-13,2024-06-17,641.44,acctnt_4,2024-06-17,11662,Revenue - Consulting,Software Purchase,0.0,641.44,289223,4
INV4664,2024-06-10,2024-06-17,1339.35,acctnt_3,2024-06-17,11663,Software Subscriptions,Invoice Payment,1339.35,0.0,287883,7
INV4665,2024-06-17,2024-06-17,795.48,acctnt_2,2024-06-17,11664,Software Subscriptions,Client Payment,795.48,0.0,287088,0
INV4666,2024-06-12,2024-06-17,2635.89,acctnt_6,2024-06-17,11665,Accounts Payable,Client Payment,2635.89,0.0,284452,5
INV4667,2024-06-13,2024-06-17,981.78,acctnt_1,2024-06-17,11666,Revenue - Software Sales,Client Payment,0.0,981.78,285434,4
INV4668,2024-06-12,2024-06-17,3112.39,acctnt_2,2024-06-17,11667,Revenue - Software Sales,Client Payment,0.0,3112.39,288546,5
INV4669,2024-06-12,2024-06-17,3256.64,acctnt_2,2024-06-17,11668,Revenue - Consulting,Invoice Payment,0.0,3256.64,291803,5
INV4670,2024-06-10,2024-06-17,2773.27,acctnt_5,2024-06-17,11669,Salaries Expense,Salary Expense,2773.27,0.0,289029,7
INV4671,2024-06-16,2024-06-17,1421.55,acctnt_1,2024-06-17,11670,Revenue - Consulting,Cloud Service Renewal,0.0,1421.55,290451,1
INV4672,2024-06-10,2024-06-17,1684.37,acctnt_5,2024-06-17,11671,Software Subscriptions,Maintenance Fee,1684.37,0.0,288767,7
INV4673,2024-06-13,2024-06-17,2505.3,acctnt_2,2024-06-17,11672,Salaries Expense,Cloud Service Renewal,2505.3,0.0,286261,4
INV4674,2024-06-14,2024-06-17,1250.28,acctnt_2,2024-06-17,11673,Revenue - Consulting,Software Purchase,0.0,1250.28,287512,3
INV4675,2024-06-16,2024-06-17,929.22,acctnt_1,2024-06-17,11674,Accounts Payable,Maintenance Fee,929.22,0.0,286582,1
INV4676,2024-06-10,2024-06-17,2155.04,acctnt_2,2024-06-17,11675,Salaries Expense,Equipment Purchase,2155.04,0.0,284427,7
INV4677,2024-06-12,2024-06-17,3389.23,acctnt_2,2024-06-17,11676,Office Rent,Equipment Purchase,3389.23,0.0,281038,5
INV4678,2024-06-16,2024-06-17,4033.96,acctnt_6,2024-06-17,11677,Revenue - Consulting,Software Purchase,0.0,4033.96,285072,1
INV4679,2024-06-15,2024-06-18,3013.37,acctnt_4,2024-06-18,11678,Salaries Expense,Cloud Service Renewal,3013.37,0.0,282059,3
INV4680,2024-06-13,2024-06-18,3503.25,acctnt_1,2024-06-18,11679,Salaries Expense,Cloud Service Renewal,3503.25,0.0,278555,5
INV4681,2024-06-16,2024-06-18,4576.86,acctnt_2,2024-06-18,11680,Revenue - Software Sales,Software Purchase,0.0,4576.86,283132,2
INV4682,2024-06-16,2024-06-18,3551.58,acctnt_2,2024-06-18,11681,Revenue - Consulting,Client Payment,0.0,3551.58,286684,2
INV4683,2024-06-15,2024-06-18,2179.52,acctnt_3,2024-06-18,11682,Salaries Expense,Maintenance Fee,2179.52,0.0,284504,3
INV4684,2024-06-16,2024-06-18,1960.27,acctnt_4,2024-06-18,11683,Revenue - Consulting,Invoice Payment,0.0,1960.27,286465,2
INV4685,2024-06-18,2024-06-18,4555.91,acctnt_5,2024-06-18,11684,Salaries Expense,Client Payment,4555.91,0.0,281909,0
INV4686,2024-06-13,2024-06-18,1523.53,acctnt_6,2024-06-18,11685,Revenue - Software Sales,Software Purchase,0.0,1523.53,283432,5
INV4687,2024-06-17,2024-06-18,1285.74,acctnt_2,2024-06-18,11686,Accounts Receivable,Software Purchase,0.0,1285.74,284718,1
INV4688,2024-06-13,2024-06-18,3782.95,acctnt_5,2024-06-18,11687,Revenue - Consulting,Invoice Payment,0.0,3782.95,288501,5
INV4689,2024-06-11,2024-06-18,3308.93,acctnt_3,2024-06-18,11688,Revenue - Consulting,Salary Expense,0.0,3308.93,291810,7
INV4690,2024-06-17,2024-06-18,2770.3,acctnt_2,2024-06-18,11689,Salaries Expense,Salary Expense,2770.3,0.0,289040,1
INV4691,2024-06-15,2024-06-18,336.37,acctnt_5,2024-06-18,11690,Revenue - Consulting,Office Rent,0.0,336.37,289376,3
INV4692,2024-06-14,2024-06-18,3126.41,acctnt_1,2024-06-18,11691,Accounts Payable,Invoice Payment,3126.41,0.0,286250,4
INV4693,2024-06-17,2024-06-18,569.35,acctnt_1,2024-06-18,11692,Salaries Expense,Invoice Payment,569.35,0.0,285680,1
INV4694,2024-06-18,2024-06-18,3178.73,acctnt_1,2024-06-18,11693,Salaries Expense,Maintenance Fee,3178.73,0.0,282501,0
INV4695,2024-06-17,2024-06-18,2647.22,acctnt_4,2024-06-18,11694,Salaries Expense,Invoice Payment,2647.22,0.0,279854,1
INV4696,2024-06-17,2024-06-18,2723.5,acctnt_6,2024-06-18,11695,Revenue - Consulting,Equipment Purchase,0.0,2723.5,282578,1
INV4697,2024-06-16,2024-06-18,1745.18,acctnt_5,2024-06-18,11696,Revenue - Consulting,Salary Expense,0.0,1745.18,284323,2
INV4698,2024-06-13,2024-06-19,1688.18,acctnt_5,2024-06-19,11697,Salaries Expense,Invoice Payment,1688.18,0.0,282635,6
INV4699,2024-06-14,2024-06-19,1692.09,acctnt_3,2024-06-19,11698,Office Rent,Software Purchase,1692.09,0.0,280943,5
INV4700,2024-06-13,2024-06-19,4892.6,acctnt_6,2024-06-19,11699,Salaries Expense,Invoice Payment,4892.6,0.0,276050,6
INV4701,2024-06-13,2024-06-19,2166.28,acctnt_4,2024-06-19,11700,Revenue - Consulting,Cloud Service Renewal,0.0,2166.28,278216,6
INV4702,2024-06-17,2024-06-19,215.38,acctnt_5,2024-06-19,11701,Salaries Expense,Equipment Purchase,215.38,0.0,278001,2
INV4703,2024-06-17,2024-06-19,4340.41,acctnt_3,2024-06-19,11702,Salaries Expense,Equipment Purchase,4340.41,0.0,273661,2
INV4704,2024-06-13,2024-06-19,4740.42,acctnt_1,2024-06-19,11703,Accounts Payable,Maintenance Fee,4740.42,0.0,268920,6
INV4705,2024-06-17,2024-06-19,891.07,acctnt_1,2024-06-19,11704,Office Rent,Maintenance Fee,891.07,0.0,268029,2
INV4706,2024-06-18,2024-06-19,3686.43,acctnt_2,2024-06-19,11705,Revenue - Consulting,Office Rent,0.0,3686.43,271715,1
INV4707,2024-06-15,2024-06-19,2065.85,acctnt_1,2024-06-19,11706,Revenue - Consulting,Maintenance Fee,0.0,2065.85,273781,4
INV4708,2024-06-15,2024-06-19,2421.47,acctnt_3,2024-06-19,11707,Equipment Purchase,Software Purchase,2421.47,0.0,271360,4
INV4709,2024-06-18,2024-06-19,3857.84,acctnt_4,2024-06-19,11708,Revenue - Consulting,Salary Expense,0.0,3857.84,275218,1
INV4710,2024-06-12,2024-06-19,938.73,acctnt_4,2024-06-19,11709,Office Rent,Client Payment,938.73,0.0,274279,7
INV4711,2024-06-14,2024-06-19,4587.64,acctnt_2,2024-06-19,11710,Salaries Expense,Cloud Service Renewal,4587.64,0.0,269691,5
INV4712,2024-06-18,2024-06-19,1335.98,acctnt_3,2024-06-19,11711,Accounts Receivable,Invoice Payment,0.0,1335.98,271027,1
INV4713,2024-06-18,2024-06-19,1224.66,acctnt_5,2024-06-19,11712,Revenue - Consulting,Equipment Purchase,0.0,1224.66,272252,1
INV4714,2024-06-18,2024-06-19,1721.4,acctnt_1,2024-06-19,11713,Revenue - Consulting,Cloud Service Renewal,0.0,1721.4,273973,1
INV4715,2024-06-19,2024-06-19,2990.81,acctnt_1,2024-06-19,11714,Revenue - Consulting,Salary Expense,0.0,2990.81,276964,0
INV4716,2024-06-17,2024-06-19,2176.14,acctnt_5,2024-06-19,11715,Revenue - Consulting,Salary Expense,0.0,2176.14,279140,2
INV4717,2024-06-16,2024-06-19,3006.7,acctnt_2,2024-06-19,11716,Revenue - Consulting,Client Payment,0.0,3006.7,282147,3
INV4718,2024-06-12,2024-06-19,2919.64,acctnt_6,2024-06-19,11717,Salaries Expense,Office Rent,2919.64,0.0,279227,7
INV4719,2024-06-19,2024-06-19,4758.92,acctnt_5,2024-06-19,11718,Salaries Expense,Client Payment,4758.92,0.0,274468,0
INV4720,2024-06-12,2024-06-19,209.69,acctnt_5,2024-06-19,11719,Office Rent,Software Purchase,209.69,0.0,274259,7
INV4721,2024-06-13,2024-06-19,1493.11,acctnt_6,2024-06-19,11720,Revenue - Consulting,Software Purchase,0.0,1493.11,275752,6
INV4722,2024-06-13,2024-06-19,2380.14,acctnt_3,2024-06-19,11721,Accounts Receivable,Cloud Service Renewal,0.0,2380.14,278132,6
INV4723,2024-06-13,2024-06-19,729.44,acctnt_3,2024-06-19,11722,Salaries Expense,Office Rent,729.44,0.0,277403,6
INV4724,2024-06-17,2024-06-19,199.54,acctnt_5,2024-06-19,11723,Revenue - Consulting,Software Purchase,0.0,199.54,277602,2
INV4725,2024-06-16,2024-06-19,4885.25,acctnt_3,2024-06-19,11724,Revenue - Consulting,Maintenance Fee,0.0,4885.25,282487,3
INV4726,2024-06-17,2024-06-19,1746.02,acctnt_6,2024-06-19,11725,Software Subscriptions,Invoice Payment,1746.02,0.0,280741,2
INV4727,2024-06-12,2024-06-19,1592.21,acctnt_4,2024-06-19,11726,Revenue - Consulting,Equipment Purchase,0.0,1592.21,282334,7
INV4728,2024-06-15,2024-06-19,3963.56,acctnt_5,2024-06-19,11727,Salaries Expense,Salary Expense,3963.56,0.0,278370,4
INV4729,2024-06-14,2024-06-19,2743.92,acctnt_4,2024-06-19,11728,Revenue - Software Sales,Salary Expense,0.0,2743.92,281114,5
INV4730,2024-06-13,2024-06-19,1004.37,acctnt_4,2024-06-19,11729,Software Subscriptions,Software Purchase,1004.37,0.0,280110,6
INV4731,2024-06-19,2024-06-20,2924.35,acctnt_2,2024-06-20,11730,Revenue - Software Sales,Cloud Service Renewal,0.0,2924.35,283034,1
INV4732,2024-06-14,2024-06-20,2471.09,acctnt_5,2024-06-20,11731,Software Subscriptions,Salary Expense,2471.09,0.0,280563,6
INV4733,2024-06-16,2024-06-20,1707.58,acctnt_5,2024-06-20,11732,Revenue - Consulting,Software Purchase,0.0,1707.58,282270,4
INV4734,2024-06-17,2024-06-20,1387.6,acctnt_1,2024-06-20,11733,Accounts Receivable,Client Payment,0.0,1387.6,283658,3
INV4735,2024-06-20,2024-06-20,2364.15,acctnt_1,2024-06-20,11734,Office Rent,Equipment Purchase,2364.15,0.0,281294,0
INV4736,2024-06-13,2024-06-20,2610.73,acctnt_1,2024-06-20,11735,Accounts Payable,Cloud Service Renewal,2610.73,0.0,278683,7
INV4737,2024-06-20,2024-06-20,4519.3,acctnt_6,2024-06-20,11736,Salaries Expense,Salary Expense,4519.3,0.0,274164,0
INV4738,2024-06-15,2024-06-20,2350.66,acctnt_4,2024-06-20,11737,Accounts Payable,Client Payment,2350.66,0.0,271813,5
INV4739,2024-06-20,2024-06-20,2255.27,acctnt_3,2024-06-20,11738,Office Rent,Client Payment,2255.27,0.0,269558,0
INV4740,2024-06-15,2024-06-20,2436.47,acctnt_6,2024-06-20,11739,Revenue - Consulting,Software Purchase,0.0,2436.47,271994,5
INV4741,2024-06-13,2024-06-20,3398.16,acctnt_1,2024-06-20,11740,Revenue - Consulting,Client Payment,0.0,3398.16,275393,7
INV4742,2024-06-19,2024-06-20,3666.64,acctnt_1,2024-06-20,11741,Revenue - Software Sales,Salary Expense,0.0,3666.64,279059,1
INV4743,2024-06-17,2024-06-20,462.78,acctnt_2,2024-06-20,11742,Equipment Purchase,Cloud Service Renewal,462.78,0.0,278596,3
INV4744,2024-06-15,2024-06-20,3964.86,acctnt_3,2024-06-20,11743,Salaries Expense,Equipment Purchase,3964.86,0.0,274632,5
INV4745,2024-06-15,2024-06-20,1238.91,acctnt_1,2024-06-20,11744,Equipment Purchase,Client Payment,1238.91,0.0,273393,5
