Date,Transaction Number,Trans Name,Transaction Description,Debit,Credit,Balance
26-08-2024,13542,Revenue - Consulting,Office Rent,0,1980.3,359898
26-08-2024,13543,Salaries Expense,Maintenance Fee,2148.62,0,357750
26-08-2024,13544,Revenue - Consulting,Cloud Service Renewal,0,1649.83,359400
26-08-2024,13545,Software Subscriptions,Invoice Payment,2850.24,0,356549
26-08-2024,13546,Revenue - Consulting,Maintenance Fee,0,303.59,356853
26-08-2024,13547,Revenue - Consulting,Cloud Service Renewal,0,1015.92,357869
26-08-2024,13548,Office Rent,Salary Expense,1184.03,0,356685
26-08-2024,13549,Salaries Expense,Invoice Payment,1218.83,0,355466
26-08-2024,13550,Revenue - Software Sales,Invoice Payment,0,825.51,356292
26-08-2024,13551,Salaries Expense,Maintenance Fee,2427.7,0,353864
26-08-2024,13552,Salaries Expense,Maintenance Fee,574.46,0,353289
26-08-2024,13553,Revenue - Consulting,Cloud Service Renewal,0,2120.09,355409
26-08-2024,13554,Salaries Expense,Salary Expense,2667.82,0,352742
26-08-2024,13555,Accounts Payable,Equipment Purchase,949.55,0,351792
26-08-2024,13556,Equipment Purchase,Invoice Payment,2022.86,0,349769
26-08-2024,13557,Revenue - Consulting,Equipment Purchase,0,4060.15,353829
27-08-2024,13558,Equipment Purchase,Maintenance Fee,3733.37,0,350096
27-08-2024,13559,Salaries Expense,Equipment Purchase,4783.41,0,345313
27-08-2024,13560,Revenue - Consulting,Maintenance Fee,0,1047.09,346360
27-08-2024,13561,Software Subscriptions,Cloud Service Renewal,4189.11,0,342171
27-08-2024,13562,Office Rent,Invoice Payment,3313.21,0,338857
27-08-2024,13563,Accounts Payable,Equipment Purchase,2311.27,0,336546
27-08-2024,13564,Revenue - Consulting,Maintenance Fee,0,4868.94,341415
27-08-2024,13565,Equipment Purchase,Equipment Purchase,349.84,0,341065
27-08-2024,13566,Accounts Receivable,Software Purchase,0,1447.87,342513
27-08-2024,13567,Revenue - Consulting,Software Purchase,0,4581.26,347094
27-08-2024,13568,Revenue - Consulting,Office Rent,0,1739.18,348834
27-08-2024,13569,Equipment Purchase,Maintenance Fee,898.54,0,347935
27-08-2024,13570,Salaries Expense,Invoice Payment,416.98,0,347518
27-08-2024,13571,Accounts Payable,Office Rent,4226.62,0,343291
27-08-2024,13572,Software Subscriptions,Software Purchase,1813.3,0,341478
27-08-2024,13573,Revenue - Consulting,Cloud Service Renewal,0,2453.39,343931
27-08-2024,13574,Salaries Expense,Client Payment,4899.72,0,339032
27-08-2024,13575,Equipment Purchase,Software Purchase,1219.23,0,337813
27-08-2024,13576,Revenue - Consulting,Salary Expense,0,2230.7,340043
27-08-2024,13577,Office Rent,Office Rent,3589.91,0,336453
27-08-2024,13578,Salaries Expense,Software Purchase,1414.76,0,335039
27-08-2024,13579,Salaries Expense,Invoice Payment,3032.01,0,332007
27-08-2024,13580,Equipment Purchase,Software Purchase,1411.63,0,330595
27-08-2024,13581,Revenue - Software Sales,Cloud Service Renewal,0,4536.85,335132
28-08-2024,13582,Revenue - Consulting,Office Rent,0,1209.94,336342
28-08-2024,13583,Salaries Expense,Maintenance Fee,3062.41,0,333279
28-08-2024,13584,Equipment Purchase,Cloud Service Renewal,4125.9,0,329153
28-08-2024,13585,Software Subscriptions,Equipment Purchase,2089.04,0,327064
28-08-2024,13586,Revenue - Software Sales,Equipment Purchase,0,3129.2,330194
28-08-2024,13587,Revenue - Consulting,Equipment Purchase,0,2129.01,332323
28-08-2024,13588,Equipment Purchase,Salary Expense,1666.5,0,330656
28-08-2024,13589,Salaries Expense,Salary Expense,2391.23,0,328265
28-08-2024,13590,Salaries Expense,Equipment Purchase,894.99,0,327370
28-08-2024,13591,Revenue - Consulting,Maintenance Fee,0,1244.69,328615
28-08-2024,13592,Revenue - Consulting,Equipment Purchase,0,4606.21,333221
28-08-2024,13593,Accounts Receivable,Cloud Service Renewal,0,1354.16,334575
28-08-2024,13594,Salaries Expense,Office Rent,3731.54,0,330843
28-08-2024,13595,Accounts Receivable,Maintenance Fee,0,859,331702
28-08-2024,13596,Revenue - Software Sales,Equipment Purchase,0,272.67,331975
28-08-2024,13597,Revenue - Consulting,Invoice Payment,0,4523.56,336499
28-08-2024,13598,Revenue - Consulting,Maintenance Fee,0,4236.97,340736
28-08-2024,13599,Revenue - Consulting,Client Payment,0,4722.72,345458
28-08-2024,13600,Salaries Expense,Cloud Service Renewal,4526.09,0,340932
28-08-2024,13601,Revenue - Consulting,Invoice Payment,0,3772.15,344704
28-08-2024,13602,Salaries Expense,Cloud Service Renewal,1783.44,0,342921
28-08-2024,13603,Office Rent,Cloud Service Renewal,2538.29,0,340383
28-08-2024,13604,Revenue - Consulting,Maintenance Fee,0,2493.1,342876
29-08-2024,13605,Accounts Receivable,Software Purchase,0,2349.15,345225
29-08-2024,13606,Revenue - Consulting,Invoice Payment,0,3897.35,349122
29-08-2024,13607,Software Subscriptions,Cloud Service Renewal,4847.41,0,344275
29-08-2024,13608,Revenue - Consulting,Equipment Purchase,0,1218.44,345493
29-08-2024,13609,Salaries Expense,Cloud Service Renewal,2109.96,0,343383
29-08-2024,13610,Revenue - Consulting,Client Payment,0,2904.14,346287
29-08-2024,13611,Equipment Purchase,Client Payment,2170.58,0,344117
29-08-2024,13612,Revenue - Consulting,Software Purchase,0,2038.41,346155
29-08-2024,13613,Office Rent,Software Purchase,3262.91,0,342892
29-08-2024,13614,Salaries Expense,Office Rent,4271.98,0,338620
29-08-2024,13615,Revenue - Software Sales,Cloud Service Renewal,0,3229.36,341850
29-08-2024,13616,Equipment Purchase,Maintenance Fee,4757.79,0,337092
29-08-2024,13617,Salaries Expense,Software Purchase,3769.25,0,333323
29-08-2024,13618,Revenue - Consulting,Equipment Purchase,0,673.59,333996
29-08-2024,13619,Revenue - Consulting,Maintenance Fee,0,4114.76,338111
29-08-2024,13620,Revenue - Software Sales,Client Payment,0,2624.17,340735
29-08-2024,13621,Revenue - Consulting,Invoice Payment,0,1077.28,341812
29-08-2024,13622,Revenue - Consulting,Client Payment,0,209.46,342022
29-08-2024,13623,Revenue - Consulting,Cloud Service Renewal,0,2963.18,344985
29-08-2024,13624,Revenue - Consulting,Equipment Purchase,0,2909.78,347895
29-08-2024,13625,Equipment Purchase,Invoice Payment,908.65,0,346986
29-08-2024,13626,Equipment Purchase,Software Purchase,2646.97,0,344339
29-08-2024,13627,Salaries Expense,Salary Expense,1583.68,0,342756
29-08-2024,13628,Software Subscriptions,Invoice Payment,3784.2,0,338971
29-08-2024,13629,Accounts Payable,Client Payment,1405.94,0,337565
29-08-2024,13630,Office Rent,Software Purchase,3305.84,0,334260
29-08-2024,13631,Revenue - Consulting,Equipment Purchase,0,179.86,334439
30-08-2024,13632,Revenue - Consulting,Invoice Payment,0,2352.32,336792
30-08-2024,13633,Accounts Receivable,Maintenance Fee,0,4016.28,340808
30-08-2024,13634,Office Rent,Salary Expense,4336.81,0,336471
30-08-2024,13635,Office Rent,Maintenance Fee,2925.58,0,333546
30-08-2024,13636,Salaries Expense,Invoice Payment,4261.19,0,329284
30-08-2024,13637,Accounts Payable,Invoice Payment,3472.28,0,325812
30-08-2024,13638,Revenue - Consulting,Equipment Purchase,0,3722.34,329535
30-08-2024,13639,Revenue - Consulting,Invoice Payment,0,3697.3,333232
30-08-2024,13640,Revenue - Consulting,Maintenance Fee,0,381.48,333613
30-08-2024,13641,Accounts Receivable,Office Rent,0,3222.7,336836
30-08-2024,13642,Salaries Expense,Salary Expense,3373.72,0,333462
30-08-2024,13643,Salaries Expense,Salary Expense,633.03,0,332829
30-08-2024,13644,Revenue - Consulting,Equipment Purchase,0,3413.33,336243
30-08-2024,13645,Revenue - Consulting,Salary Expense,0,2018.23,338261
30-08-2024,13646,Revenue - Consulting,Office Rent,0,4902.59,343163
30-08-2024,13647,Revenue - Consulting,Equipment Purchase,0,4871.67,348035
30-08-2024,13648,Revenue - Consulting,Salary Expense,0,681.93,348717
30-08-2024,13649,Revenue - Consulting,Client Payment,0,3220.76,351938
30-08-2024,13650,Revenue - Consulting,Cloud Service Renewal,0,3276.03,355214
31-08-2024,13651,Salaries Expense,Client Payment,752.79,0,354461
31-08-2024,13652,Salaries Expense,Equipment Purchase,389.51,0,354072
31-08-2024,13653,Revenue - Consulting,Salary Expense,0,716.82,354788
31-08-2024,13654,Equipment Purchase,Equipment Purchase,1511.15,0,353277
31-08-2024,13655,Accounts Payable,Salary Expense,3304.86,0,349972
31-08-2024,13656,Salaries Expense,Cloud Service Renewal,3727.49,0,346245
31-08-2024,13657,Salaries Expense,Software Purchase,3369.73,0,342875
31-08-2024,13658,Software Subscriptions,Cloud Service Renewal,2142.12,0,340733
31-08-2024,13659,Salaries Expense,Salary Expense,3610.98,0,337122
31-08-2024,13660,Revenue - Consulting,Invoice Payment,0,3817.14,340939
31-08-2024,13661,Accounts Receivable,Invoice Payment,0,1468.16,342407
31-08-2024,13662,Revenue - Consulting,Client Payment,0,2042.35,344450
31-08-2024,13663,Revenue - Consulting,Maintenance Fee,0,2873.83,347323
31-08-2024,13664,Revenue - Consulting,Software Purchase,0,4772.27,352096
31-08-2024,13665,Revenue - Consulting,Client Payment,0,2212.49,354308
31-08-2024,13666,Salaries Expense,Client Payment,4680.66,0,349628
31-08-2024,13667,Revenue - Consulting,Maintenance Fee,0,572.2,350200
31-08-2024,13668,Salaries Expense,Equipment Purchase,4902.33,0,345297
31-08-2024,13669,Revenue - Consulting,Salary Expense,0,2388.94,347686
01-09-2024,13670,Equipment Purchase,Maintenance Fee,3844.59,0,343842
01-09-2024,13671,Salaries Expense,Equipment Purchase,2207.75,0,341634
01-09-2024,13672,Revenue - Consulting,Software Purchase,0,2270.13,343904
01-09-2024,13673,Software Subscriptions,Equipment Purchase,1142.64,0,342762
01-09-2024,13674,Revenue - Consulting,Client Payment,0,3103.84,345865
01-09-2024,13675,Revenue - Consulting,Office Rent,0,3055.79,348921
01-09-2024,13676,Revenue - Consulting,Equipment Purchase,0,1751.43,350673
01-09-2024,13677,Accounts Receivable,Client Payment,0,1372.06,352045
01-09-2024,13678,Revenue - Consulting,Salary Expense,0,3080.51,355125
01-09-2024,13679,Revenue - Consulting,Client Payment,0,2932.46,358058
01-09-2024,13680,Revenue - Consulting,Equipment Purchase,0,759.21,358817
01-09-2024,13681,Revenue - Consulting,Office Rent,0,2229.09,361046
01-09-2024,13682,Revenue - Consulting,Client Payment,0,1133.01,362179
01-09-2024,13683,Revenue - Consulting,Salary Expense,0,3975.53,366154
01-09-2024,13684,Salaries Expense,Cloud Service Renewal,2099.33,0,364055
01-09-2024,13685,Salaries Expense,Office Rent,3250.67,0,360804
01-09-2024,13686,Salaries Expense,Maintenance Fee,1766.58,0,359038
01-09-2024,13687,Software Subscriptions,Software Purchase,515.48,0,358522
01-09-2024,13688,Salaries Expense,Salary Expense,4930.18,0,353592
01-09-2024,13689,Equipment Purchase,Client Payment,2275.17,0,351317
01-09-2024,13690,Equipment Purchase,Software Purchase,3611.55,0,347706
01-09-2024,13691,Salaries Expense,Office Rent,4462.23,0,343243
01-09-2024,13692,Revenue - Software Sales,Invoice Payment,0,1140.4,344384
01-09-2024,13693,Salaries Expense,Office Rent,1383.18,0,343001
01-09-2024,13694,Revenue - Consulting,Office Rent,0,607.71,343608
01-09-2024,13695,Revenue - Software Sales,Invoice Payment,0,282.33,343891
01-09-2024,13696,Revenue - Consulting,Client Payment,0,327.39,344218
01-09-2024,13697,Equipment Purchase,Salary Expense,3342.99,0,340875
01-09-2024,13698,Accounts Receivable,Office Rent,0,384.55,341259
01-09-2024,13699,Accounts Receivable,Maintenance Fee,0,1213.18,342473
01-09-2024,13700,Revenue - Consulting,Equipment Purchase,0,1043.06,343516
01-09-2024,13701,Revenue - Consulting,Invoice Payment,0,356.33,343872
01-09-2024,13702,Salaries Expense,Equipment Purchase,4839.19,0,339033
01-09-2024,13703,Salaries Expense,Salary Expense,4949.92,0,334083
01-09-2024,13704,Office Rent,Software Purchase,3692.48,0,330390
01-09-2024,13705,Office Rent,Software Purchase,982.01,0,329408
01-09-2024,13706,Revenue - Consulting,Salary Expense,0,720.51,330129
01-09-2024,13707,Salaries Expense,Client Payment,2082.83,0,328046
01-09-2024,13708,Revenue - Consulting,Salary Expense,0,619.22,328665
02-09-2024,13709,Revenue - Consulting,Cloud Service Renewal,0,141.19,328807
02-09-2024,13710,Salaries Expense,Equipment Purchase,3340.2,0,325466
02-09-2024,13711,Revenue - Consulting,Maintenance Fee,0,2050.63,327517
02-09-2024,13712,Revenue - Consulting,Maintenance Fee,0,1386.65,328904
02-09-2024,13713,Salaries Expense,Invoice Payment,4478.67,0,324425
02-09-2024,13714,Office Rent,Salary Expense,4857.3,0,319568
02-09-2024,13715,Revenue - Software Sales,Client Payment,0,970.8,320538
02-09-2024,13716,Salaries Expense,Invoice Payment,4834.6,0,315704
02-09-2024,13717,Salaries Expense,Office Rent,2566.26,0,313138
02-09-2024,13718,Revenue - Consulting,Salary Expense,0,4016.33,317154
02-09-2024,13719,Revenue - Software Sales,Client Payment,0,4613.48,321767
02-09-2024,13720,Revenue - Consulting,Maintenance Fee,0,3086.84,324854
02-09-2024,13721,Equipment Purchase,Software Purchase,3304.97,0,321549
02-09-2024,13722,Office Rent,Software Purchase,4655.03,0,316894
02-09-2024,13723,Revenue - Consulting,Invoice Payment,0,3216.45,320111
02-09-2024,13724,Revenue - Consulting,Cloud Service Renewal,0,833.25,320944
02-09-2024,13725,Salaries Expense,Invoice Payment,301.74,0,320642
02-09-2024,13726,Salaries Expense,Maintenance Fee,2590.39,0,318052
02-09-2024,13727,Accounts Payable,Client Payment,4316.85,0,313735
02-09-2024,13728,Software Subscriptions,Client Payment,1431.05,0,312304
02-09-2024,13729,Equipment Purchase,Office Rent,3155.18,0,309149
02-09-2024,13730,Salaries Expense,Invoice Payment,3055.19,0,306094
02-09-2024,13731,Software Subscriptions,Maintenance Fee,1481.5,0,304612
02-09-2024,13732,Accounts Payable,Software Purchase,2960.41,0,301652
02-09-2024,13733,Salaries Expense,Salary Expense,3566.2,0,298085
02-09-2024,13734,Revenue - Consulting,Software Purchase,0,3269.63,301355
02-09-2024,13735,Revenue - Consulting,Software Purchase,0,2831.26,304186
02-09-2024,13736,Revenue - Consulting,Office Rent,0,626.69,304813
02-09-2024,13737,Revenue - Consulting,Office Rent,0,4775.61,309589
02-09-2024,13738,Revenue - Consulting,Client Payment,0,4810.63,314399
02-09-2024,13739,Office Rent,Office Rent,3527.32,0,310872
03-09-2024,13740,Revenue - Consulting,Equipment Purchase,0,3896.26,314768
03-09-2024,13741,Salaries Expense,Cloud Service Renewal,966.62,0,313802
03-09-2024,13742,Revenue - Consulting,Office Rent,0,3171.82,316973
03-09-2024,13743,Revenue - Consulting,Software Purchase,0,187.65,317161
03-09-2024,13744,Revenue - Consulting,Equipment Purchase,0,221.19,317382
03-09-2024,13745,Salaries Expense,Salary Expense,3446.52,0,313936
03-09-2024,13746,Equipment Purchase,Invoice Payment,2117.61,0,311818
03-09-2024,13747,Revenue - Consulting,Salary Expense,0,2640.88,314459
03-09-2024,13748,Office Rent,Office Rent,2024.83,0,312434
03-09-2024,13749,Equipment Purchase,Maintenance Fee,609.5,0,311825
03-09-2024,13750,Revenue - Consulting,Office Rent,0,354.05,312179
03-09-2024,13751,Revenue - Consulting,Salary Expense,0,1194.2,313373
03-09-2024,13752,Salaries Expense,Cloud Service Renewal,1012.69,0,312360
03-09-2024,13753,Salaries Expense,Client Payment,4609.78,0,307750
03-09-2024,13754,Revenue - Consulting,Maintenance Fee,0,2259.94,310010
03-09-2024,13755,Accounts Payable,Invoice Payment,2263.1,0,307747
03-09-2024,13756,Salaries Expense,Equipment Purchase,3840.9,0,303906
03-09-2024,13757,Revenue - Software Sales,Invoice Payment,0,3915.08,307821
03-09-2024,13758,Salaries Expense,Salary Expense,2010.1,0,305811
03-09-2024,13759,Salaries Expense,Software Purchase,2127.04,0,303684
03-09-2024,13760,Accounts Receivable,Office Rent,0,4678.7,308363
03-09-2024,13761,Equipment Purchase,Invoice Payment,4243.64,0,304119
03-09-2024,13762,Revenue - Consulting,Office Rent,0,3608.84,307728
03-09-2024,13763,Office Rent,Office Rent,2882.07,0,304846
03-09-2024,13764,Revenue - Consulting,Invoice Payment,0,264.27,305110
03-09-2024,13765,Revenue - Consulting,Client Payment,0,589.41,305700
03-09-2024,13766,Accounts Payable,Software Purchase,179.12,0,305521
03-09-2024,13767,Revenue - Consulting,Salary Expense,0,4666.32,310187
03-09-2024,13768,Revenue - Consulting,Maintenance Fee,0,813.75,311001
03-09-2024,13769,Salaries Expense,Salary Expense,4494.21,0,306507
03-09-2024,13770,Revenue - Software Sales,Cloud Service Renewal,0,1967.78,308474
04-09-2024,13771,Revenue - Consulting,Software Purchase,0,1903.14,310377
04-09-2024,13772,Salaries Expense,Invoice Payment,2907.18,0,307470
04-09-2024,13773,Accounts Payable,Invoice Payment,1137.09,0,306333
04-09-2024,13774,Revenue - Consulting,Office Rent,0,3345.08,309678
04-09-2024,13775,Office Rent,Office Rent,3057.31,0,306621
04-09-2024,13776,Salaries Expense,Salary Expense,268.35,0,306353
04-09-2024,13777,Revenue - Software Sales,Cloud Service Renewal,0,2599.4,308952
04-09-2024,13778,Revenue - Consulting,Invoice Payment,0,1953.44,310905
04-09-2024,13779,Software Subscriptions,Cloud Service Renewal,4015.81,0,306890
04-09-2024,13780,Salaries Expense,Client Payment,1368.5,0,305521
04-09-2024,13781,Revenue - Consulting,Invoice Payment,0,3463.12,308984
04-09-2024,13782,Salaries Expense,Software Purchase,2959.63,0,306025
04-09-2024,13783,Revenue - Consulting,Maintenance Fee,0,1864.06,307889
04-09-2024,13784,Revenue - Consulting,Client Payment,0,2726.11,310615
04-09-2024,13785,Equipment Purchase,Cloud Service Renewal,703.54,0,309911
04-09-2024,13786,Salaries Expense,Maintenance Fee,2589.96,0,307321
04-09-2024,13787,Salaries Expense,Cloud Service Renewal,3299.35,0,304022
04-09-2024,13788,Salaries Expense,Cloud Service Renewal,4163,0,299859
04-09-2024,13789,Software Subscriptions,Equipment Purchase,4083.48,0,295776
04-09-2024,13790,Salaries Expense,Salary Expense,262.18,0,295513
04-09-2024,13791,Salaries Expense,Office Rent,4715.01,0,290798
04-09-2024,13792,Salaries Expense,Invoice Payment,2670.9,0,288127
04-09-2024,13793,Salaries Expense,Equipment Purchase,1041.83,0,287086
04-09-2024,13794,Accounts Payable,Maintenance Fee,4395.81,0,282690
04-09-2024,13795,Salaries Expense,Software Purchase,3128.78,0,279561
04-09-2024,13796,Revenue - Consulting,Equipment Purchase,0,2292.71,281854
05-09-2024,13797,Accounts Payable,Invoice Payment,3257.1,0,278597
05-09-2024,13798,Equipment Purchase,Equipment Purchase,2789.82,0,275807
05-09-2024,13799,Software Subscriptions,Invoice Payment,4974.65,0,270832
05-09-2024,13800,Revenue - Consulting,Maintenance Fee,0,2985.23,273817
05-09-2024,13801,Salaries Expense,Software Purchase,4503.77,0,269314
05-09-2024,13802,Accounts Receivable,Salary Expense,0,3231.6,272545
05-09-2024,13803,Office Rent,Client Payment,3757.74,0,268787
05-09-2024,13804,Revenue - Software Sales,Salary Expense,0,3732.74,272520
05-09-2024,13805,Revenue - Consulting,Software Purchase,0,4891.81,277412
05-09-2024,13806,Office Rent,Maintenance Fee,2658.14,0,274754
05-09-2024,13807,Revenue - Consulting,Invoice Payment,0,3693.75,278448
05-09-2024,13808,Revenue - Consulting,Client Payment,0,3239.05,281687
